"ID";"Name";"URL";"Description";"NC.1.0";"SA1";"SA2";"SA3";"SA4";"X.";"Notes";"X";"X.1";"Tipo";"V1";"V2";"V3";"NC_predicted"
1049651838;"HeadCheck";"https://itunes.apple.com/us/app/headcheck/id1049651838?mt=8";"HeadCheck is concussion management software that improves the concussion care process.Our mobile app can be used to document suspected concussions, run concussion assessments, and create a detailed concussion history for every athlete. It allows qualified medical professionals to conduct the concussion testing required by their concussion policy and incorporates todays gold standard methods for concussion assessment. The app allows for testing to be done on the sideline and features comparable data for more informed decision making. Non-medical professionals can use HeadCheck to document suspected concussions at the time of the event and transfer the information with the athlete to a medical professional for an assessment.Having a mobile device with all the information at their fingertips of every one of our athletes is an invaluable tool. Our therapists are going to be able to track these athletes from the time they come into the provincial program until they leave. - Paul Connelly, Rugby Ontario High Performance ManagerYour HeadCheck login information can also be used to access an enhanced web dashboard for monitoring concussion policy adherence, managing athlete data, and reviewing testing activity.HeadCheck meets top line Health Privacy requirements in Canada and the United States (PIPEDA & HIPAA) guaranteeing your data remains private and secure. Test information can be securely shared with health care professionals by encrypted email through the app.Overall, this software has helped raise the level of care provided to our players by providing useful tools and tests needed to assess and treat our athletes."" Dan McDowell, Athletic Trainer for Penticton VeesHeadCheck includes: Glasgow Coma Scale, Eye Movement Input, Maddocks Score, Cervical Spine Evaluation, Symptoms Evaluation, Cognitive Assessment, Neurological Exam, Balance Test and Vestibular-Ocular Motor Screening.Note: Using HeadCheck should not be used as a substitute for clinical judgment and should not be used solely to make or exclude the diagnosis of concussion in absence of clinical judgment. Return-to-play should always be determined by a qualified medical professional, as an athlete may have a concussion even if scores present as normal.";"1";"across specialities";"";"";NA;NA;"";"";NA;"Test";"SensorySystemsHealthcare";NA;NA;1
906738947;"Medical Coding Exam Prep";"https://itunes.apple.com/us/app/medical-coding-exam-prep/id906738947?mt=8";"Dynamic Path presents our CPC Medical Coding exam prep app, newly updated for the ICD-10 system. Our exclusive study app is designed to help you prepare for the Certified Professional Coder exam offered by the AAPC.Our medical coding exam prep app is designed to cover the need-to-know information for aspiring medical coders. Our targeted multiple-choice questions and clear and detailed explanations are all written exclusively for us by expert writers who are certified medical coders.Our app contains 600+ simulated exam questions with detailed, helpful explanations for every section covered on the exam: 10,000 Series CPT 20,000 Series CPT 30,000 Series CPT 40,000 Series CPT 50,000 Series CPT 60,000 Series CPT Anesthesia Coding Guidelines Compliance and Regulatory Issues Evaluation and Management HCPCS Level II ICD-10-CM Volumes 1 and 2 Laboratory and Pathology Medicine RadiologyThe app also features our exclusive, intuitive UI, with three different modes: Study Mode: Study at your own pace Test Mode: Set your own question and time constraints to simulate the exam experience Review Mode: Review your answers in both question-by-question and aggregate formatDynamic Path is an independent test-prep company that creates high-quality material at low cost, perfect for on-the-go students and ambitious professionals. All our content is developed exclusively for Dynamic Path by writers who are subject matter experts. We are a double bottom line company that is committed to education in the developing world. Customer satisfaction is our top priority, and if you have any questions or comments or are unsatisfied with our products in any way, please contact us at support@dynamicpath.com and we will do our best to help you. We are neither affiliated with nor endorsed by the AAPC or any other organization.";"1";"across specialities";"";"";NA;NA;"";"";NA;"Test";"Across";NA;NA;1
894351934;"ReddiNet";"https://itunes.apple.com/us/app/reddinet/id894351934?mt=8";"ReddiNet is a dedicated emergency/healthcare medical communications network that facilitates information exchange within several counties in Northern and Southern California. ReddiNet connects hospitals, EMS agencies, paramedics, skilled nursing facilities, clinics, law enforcement, homeland security, public health officials and other health professionals. ReddiNet is used to manage Mass Casualty Incidents (MCIs),report hospital ED status, track ambulances and patients, report service and bed availability, enable family reunification and communicate other vital information during any type of small or large scale emergency.";"1";"Emergency Medicine";"";"";NA;NA;"";"";NA;"Test";"EmergencyMedicine";NA;NA;1
1370854198;"BSSH Spring Meeting 2018";"https://itunes.apple.com/us/app/bssh-spring-meeting-2018/id1370854198?mt=8";"The British Society for Surgery of the Hand Spring Meeting 2018 is taking place on 3 and 4 May. This app provides event and programme details for delegates attending the event.BSSH aims to promote and direct the development of Hand Surgery, to foster and co-ordinate education, study and research in Hand Surgery, and to disseminate knowledge of Hand Surgery among members of the medical and allied health professions.";"0";"";"";"";NA;NA;"Convegno sulla chirurgia";"";NA;"Test";"Across";NA;NA;1
1275914725;"UP: Unplanned Pregnancy";"https://itunes.apple.com/us/app/up-unplanned-pregnancy/id1275914725?mt=8";"Unplanned Pregnancy is an app to help women with unplanned pregnancies connect to women's health clinics. Allowing these pregnant women to talk to various clinics can help them evaluate their options and decrease their stress level. Counseling centers can help women make the right choice for themselves between adoption, abortion, or raising a child.Subscriptions:If you choose to purchase weekly subscription or monthly subscription for unlimited chat requests, payment will be charged to your iTunes account, and your account will be charged for renewal within 24-hours prior to the end of the current period. Auto-renewal may be turned off at any time by going to your settings in the iTunes Store after purchase. Current weekly subscription price is $3.49 USD/week. Current monthly subscription price is $8.99 USD/month. Prices are in U.S. dollars, may vary in countries other than the U.S. and are subject to change without notice. No cancellation of the current subscription is allowed during the active subscription period. If you dont choose to purchase weekly subscription or monthly subscription, you can simply continue using Pet Adopter for free. Weekly Subscription for unlimited chat requests Details: Length of subscription: One week, Automatically renews Price of subscription: $3.49 USD/weekMonthly Subscription for unlimited chat requests Details: Length of subscription: One month, Automatically renews Price of subscription: $8.99/monthFor both weekly and monthly subscriptions: Payment will be charged to iTunes Account at confirmation of purchase Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicablePrivacy Policy URL: http://www.adopterapp.com/privacyTerms of Use URL:http://www.adopterapp.com/termsofuse";"1";"Ginecology and Obstetrcs";"";"";NA;NA;"";"";NA;"Test";"Pediatrics";"GinecologyAndObstetrics";NA;1
1326515082;"OLT Anesthesiology Trainer";"https://itunes.apple.com/us/app/olt-anesthesiology-trainer/id1326515082?mt=8";"Welcome! This serious game is designed to teach you about the anesthetic management of an orthotopic liver transplant. It is designed for medical students, residents, and attendings. Please keep in mind that the case (which usually lasts several hours) is compressed into a very short time window. As such, all events and disturbances are accelerated. This game should in no way be considered medical advice, nor be considered to be a substitute for hands-on medical training. It does not fulfill any requirements and does not provide any CME credit.Thank you and enjoy!!";"0";"";"";"";NA;NA;"";"";NA;"Test";"Across";NA;NA;0
1106051256;"PerfectServe Charge Capture";"https://itunes.apple.com/us/app/perfectserve-charge-capture/id1106051256?mt=8";"PerfectServes charge capture module provides comprehensive mobile charge capture capability within the PerfectServe practitioner mobile application. This module gives PerfectServe practitioners an efficient revenue recognition process by enabling quick and easy charge capture at the point of care with automatic and secure transmission of patient billing information to support staff/billing applications. Additional module functionality includes:- Customizable, real-time patient rounding list - Customization by specialty- Automatic charge aggregation and identification of missing charges, duplicate charges- Complete charge audit logs- Patient follow-up order option - Shortcuts to speed charge capture via clone previous charges, create favorites and charge bundles - Comprehensive ICD-10 and CPT search functionality with the ability to easily add modifiers- Real-time charge capture dashboard- Charge image and audio attachments";"0";"";"";"";NA;NA;"ATTENZIONE: Gestisce pagamenti, indecisa con ""Across Specialities""";"";NA;"Test";"Across";NA;NA;1
1140860124;"Family Rx - AHFS Drug Guide";"https://itunes.apple.com/us/app/family-rx-ahfs-drug-guide/id1140860124?mt=8";"Patients Drug Guide - When Patients fully understand what's expected of them, they are more likely to get the desired results from their drug therapy. Download the FREE app and view selected topics - Approximately 10% of the content is viewable in the free app and tapping on the locked topic will launch the in-app purchase screen.ABOUT: AHFS Patient Drug InformationProvides mobile healthcare practitioners with the latest in trusted clinical information for more accurate, confident and informed decision-making at point-of-care.FULL DESCRIPTION:Patients need up-to-date information on proper drug usage. When Patients fully understand what's expected of them, they are more likely to get the desired results from their drug therapy. FamilyRx: AHFS Patient Drug Information gives you a single source for providing important information and instructions for patients on dosing, precautions, possible side effects and interactions, and more. FamilyRx: AHFS Patient Drug Information is updated quarterly and includes home infusion and cancer chemotherapy monographs. Family Rx: AHFS Patient Drug Information contains over 875 drug monographs and includes new and updated black box warnings. Physicians can:- Build trust with patients by providing useful, understandable information on their medications.- Improve communication and patient compliance.- Empower patients to be more active and involved in their treatment.- New and updated drug information includes:- Pepcid- Flonase- Paxil- RemicadeWith FamilyRx: AHFS Patient Drug Information, positive outcomes are achieved because patients understand the benefits and potential dangers of their medications. With Skyscape's patented smARTlink technology, FamilyRx can easily cross-index with other titles from Skyscape to provide a powerful and integrated source of clinical information that you can carry with you anytime and anywhere!Publisher: American Society of Health-System Pharmacists, Inc.ISBN-13: 978-1585282951SPECIAL FEATURES:Locate a disease, symptom or medication in the fastest possible manner:- Use ""Spotlight Search"" from Home screen- Tap and Hold launch icon to open Last Topic, History, Favorites ..- Navigate using multiple indices- History to open frequently visited pages- Bookmarks NEVER FORGET ANYTHING:Mark topics with relevant information:- Rich-text notes - Voice memos- Annotations with scribble, doodle or textYou choose the method to note this regardless of the context you are in to ensure that the important facts are available whenever you access the topic, whether it is tomorrow or six months from now.";"1";"Across Specialities";"";"";NA;NA;"";"";NA;"Test";"Nutrition";"Surgery";NA;1
1358601218;"Lens Selector for ECPs";"https://itunes.apple.com/us/app/lens-selector-for-ecps/id1358601218?mt=8";"For Eye Care Professionals who dispenses Nikon lenses.Lens selector is an application developed by Nikon to support you in finding the right lens for your patient and to demonstrate itsadvantage in a clear and easy manner. It features a questionnaire that helps to identify your patient needs and recommend the best solution for him/her, and a lens comparator that allow you to select and compare various types of lenses.";"1";"Sensory System Healthcare";"";"";NA;NA;"";"";NA;"Test";"SensorySystemsHealthcare";NA;NA;1
871858222;"SGK/SGHC 2014";"https://itunes.apple.com/us/app/sgk-sghc-2014/id871858222?mt=8";"Joint Annual Meeting of the Swiss Society of Cardiology and the Swiss Society of Cardio and Thoracic Vascular Surgery, June 11-13, 2014, Congress Centre Kursaal InterlakenThis app is a tool that redefines the way you visit and experience the SGK congress. Using your mobile device, you can explore the exhibition and event program. The app's interactive map allows you to navigate the halls, access exhibitor information and organize them as your personal favorites. Plus, you can access the full programs for the SGK congress.The application's features allow you to:-search, browse and locate exhibitors and events on the map-display the entire SGK event program -save exhibitors and events in a personal favorite list-synchronize events to your personal calendar Additionally you can regularly update the app's data and images using the built-in update functionality, and you can opt to use the application offline to avoid roaming costs. (A first update is needed to download the data that will be used offline)";"0";"";"";"";NA;NA;"Convegno sulla cardiologia";"";NA;"Test";"Surgery";"Cardiology";NA;1
937301669;"Ophthalmology Mnemonics - Ophthalmic Pathology and Pharmacology";"https://itunes.apple.com/us/app/ophthalmology-mnemonics-ophthalmic-pathology-pharmacology/id937301669?mt=8";"Ophthalmology Mnemonics provides you with clever acronyms, stories, and memory tricks, on your fingertips. Subjects range from Anatomy, Cataract & Refractive disease, Cornea & External disease, Glaucoma, Ophthalmic Pathology and PharmacologyThe database allows you to:-Search all mnemonics-Filter mnemonics based on subjects-Add items to favorite list for quick access-Edit mnemonic and save changes-Add your own mnemonic-Browse mnemonics list in a particular subject using next/previous";"1";"Sensory System Healthcare";"";"";NA;NA;"";"";NA;"Test";"SensorySystemsHealthcare";NA;NA;1
1426831574;"Re Complete";"https://itunes.apple.com/us/app/re-complete/id1426831574?mt=8";"Re Complete application is designed to help you simplify your compliance and adherence journey while taking your oral specialty medication in many ways, all gather in one simple applicationThis application is only available by patient registration through your pharmacy provider in case they are in contract network with this toolFor further question, concerns or feedback, please send us an email directly on info@trstle.com";"1";"Across Specialities";"";"";NA;NA;"";"";NA;"Test";"Across";NA;NA;1
1041998175;"ClinicalKey";"https://itunes.apple.com/us/app/clinicalkey/id1041998175?mt=8";"ClinicalKey is a clinical search engine from Elsevier, a world-leading provider of scientific, technical and medical information products and services. When every second counts, ClinicalKey knows what clinicians need: fast answers built on trusted evidence. ClinicalKey helps clinicians rapidly access evidence-based, peer reviewed information to improve speed to accurate diagnosis and treatment, with the goal of improving patient outcomes and lowering the high cost of care. Its features have been designed utilizing extensive research on the search behaviors and content preferences of doctors.ClinicalKey is clinicians single source for trusted content covering more than 30 medical and surgical specialties. Content is indexed daily and continues to grow as new resources are published, ensuring that every decision clinicians make is based on the most current evidence. ClinicalKeys Smart Search technology understands specific questions and pulls the most clinically relevant results from more than 1,000 reference books, 600 journals, 2,900 drug monographs, 17,000+ videos and more. Clinicians can always be sure they are applying the right evidence for each unique patient scenario.ClinicalKey App for iOS Features:Persistent loginIntuitive search with auto-suggestAbility to bookmark and save itemsAccess to full-text books, full-text journals, guidelines, multimedia and moreTo get started with ClinicalKey1. Download the free ClinicalKey App2. Sign in securely using your ClinicalKey or Institution account";"1";"Across Specialities";"";"";NA;NA;"";"";NA;"Test";"Nutrition";NA;NA;1
1033938693;"Clubsportive";"https://itunes.apple.com/us/app/clubsportive/id1033938693?mt=8";"Everyone is welcome to work on their own personal athletic and health goals, we are more than happy to help you achieve your own goals.Whether you are 16 or 85, big or small, large or thin, athletic or a beginneror whatever meets you description.We are here to help and motivate you while working on your health goals. Clubsportive believes in a positive and energetic vibe.PLEASE NOTE: YOU NEED A Clubsportive ACCOUNT TO ACCESS THIS APP. IF YOU'RE A MEMBER GET IT FOR FREE AT YOUR GYM!Begin your journey to a healthier lifestyle and let Clubsportive help you along the way. Introducing Clubsportive, most comprehensive fitness platform with:* Check class schedules and opening hours* Track your daily fitness activities* Track your weight and other body metrics* Over 2000+ exercises and activities* Clear 3D exercise demonstrations* Preset workouts and the option to create your own* Over 150 badges to earnSelect workouts online and synchronize them with your app to workout at home or in the gym while keeping track of your progress. From strength to weight lifting, this app acts as your own personal trainer guiding and giving you the motivation you need. Also check our website for many extra tools, such as your personal fitness profile, free nutrition plan, goal setting and much more!You can sync this app with Apple Health App. If you enable this connection, any workout in the Health app with automatically be added to your Activity Calendar.";"0";"";"";"";NA;NA;"";"";NA;"Test";"Nutrition";NA;NA;0
1222805188;"Breathe 11:11";"https://itunes.apple.com/us/app/breathe-11-11/id1222805188?mt=8";"Breathe 11:11 is a free app that reminds users to take a deep breath, make a heartfelt wish, and connect with others at 11:11 daily. Many people around the world already intuitively make a wish and have positive even magical -- associations with 11:11. This app is intended to accelerate and amplify this phenomenon to catalyze more optimism, peace and synchronicity in the world today. It is a simple, yet profound, mini-meditation that has long-lasting and unexpected results. The app includes a custom sound that users can set to chime at 11:11 in any time zone, allowing them to breathe, wish and connect simultaneously with friends and family across the globe. It also allows users to set a personalized notification to remind them of whatever they want at 11:11; and a map to can see where around the world people have downloaded the app. Theres a brand new http://breathe1111.com/podcast/ featuring fascinating interviews with numerologists, psychologists, artists, physicists, mystics and everyday people who have incredible 11:11 stories to share. Finally, the app has a built-in voice recorder which allows users to record and upload their own 11:11 stories for us to use in this podcast.";"0";"";"";"";NA;NA;"";"";NA;"Test";"SensorySystemsHealthcare";"MentalHealth&Neurology";NA;0
951343497;"Fitastic - Record exercise";"https://itunes.apple.com/us/app/fitastic-record-exercise/id951343497?mt=8";"Fitastic is a fitness tracker to help you record your daily exercise and show you the statistical data. It has multiplex and selectable workout items to meet your personal fitness needs like plank/push-up/situp/dumbbell/yoga etc. Features:- Record your exercise by time/distance/frequency.- Customize the fitness project based on your request.- Shows the weekly stat data clearly.- Detailed statistical data of days/total/average .- Customize the fitness project's style and color.- Support export and share the daily exercise record details.";"0";"";"";"";NA;NA;"";"";NA;"Test";NA;NA;NA;0
1222599577;"Central Hospital";"https://itunes.apple.com/us/app/central-hospital/id1222599577?mt=8";"This free app provides integrated functionality allowing rDVMs to quickly access location information, newsletters, and CE opportunities with Central Hospital For Veterinary Medicine. If registered with Central for portal access, then the rDVM can view patient information and seamlessly refer cases to our specialty practice. Features include: Refer-A-Patient View details for prior referrals Share referral information and specialty practice location with clients View and register for CE opportunities Read our latest newsletter and interesting articles Other valuable features";"0";"";"";"";NA;NA;"";"";NA;"Test";"Across";NA;NA;1
1008810456;"PAH Reference Guide";"https://itunes.apple.com/us/app/pah-reference-guide/id1008810456?mt=8";"Featuring medical content, PAH Reference Guide is a practical tool for US healthcare professionals and their staff. PAH Reference Guide mobile app delivers relevant and helpful information for the pathology, diagnosis, and treatment of Pulmonary Arterial Hypertension (PAH).";"1";"Cardiology";"";"";NA;NA;"";"";NA;"Test";"Across";NA;NA;1
798663024;"ECG - Cases for CME & EMT";"https://itunes.apple.com/us/app/ecg-cases-for-cme-emt/id798663024?mt=8";"Over ONE MILLION users are using ECG Cases to learn and sharpen electrocardiography knowledge and skills! They are medical students and teachers, primary healthcare providers, physicians, practitioners, and nurses. Join them today to get your ECG knowledge refresh.Medical App Editor's Review:Here is a beautiful app with rich collection of real 12-lead ECG cases you can use to develop your interpretation skills. Each case is identified with a brief description (e.g., ""Male 73 y/o, HR 158; Ectopic arrhythmia - atrial tachycardia with intraventricular aberrant conduction...""). Select a case and you can choose either Play mode, which shows you the ECG telemetry as you'd see it on a monitor in real time, with beeps for heartbeats, or Read mode, which gives you the printed ECG tracing to interpret. You can choose cases by category or search for them by name. You can also bookmark cases and return to them later.For students and practitioners who wish to strengthen their ECG-reading capabilities, this app would seem justified, because ECG Cases gives you an effective way to immerse yourself in a wide range of ECG patterns and interact with them as if these were your own patients.Customer Reviews:1. Excellent for review of multiple rhythms. You'll need to come with your basic understanding of EKG interpretation but the app is great for a challenge.2. Great variety of cases and interpretation help break down the rhythms. Perfect way for students to study3. It is a great learning tool. I use this app for school and it helps out a lot for understanding how to read them and what to look for.4. Excellent learning tool for newbies and as ongoing refresher for others. Great examples5. Very detailed app for learning ECGs, all my staff has this app for continued learning.6. As a medic student this app is amazing. It's helped me a lot more than I could have hoped for.7. I have been a paramedic for 15 yrs, I found this app to be an excellent tool for refreshing and expanding my knowledge8. Great app. Most of strips are above my skill level a a paramedic but still fun to play and learn. Very well rendered. Would be nice if there was a ""basic"" version of this for paramedics and nurses. Also a brief explanation of why a strip is interpreted the way it is would be helpful.""I'm reviewing the app with my father who happens to be a specialist in internal medicine, and we're astonished with this app capabilities in helping students like myself understand EKG waves. It's not easy but with the help of this app EKG makes more sense to me.""""This is a great App that exemplifies and provides easy training for medical professionals. It is a tool that anyone working in the medical industry should possess.""""Great app for keeping your skills sharp and seeing a wide variety of cases""*******************************For Volume Licensing & Cooperation, please contact: ecgcases@gmail.comECGprovides: 1) 1000+ abnormal real world 12 lead ECG cases in raw data (In-App-Purchase needed for advanced ones)2) Each case has professional interpretation and measurement 3) They cover 100+ common ECG findings [Features] 1) Browse ECG cases by findings like ""Atrial Flutter"", ""Escape Rhythm"" and more 2) Search for whatever you want to learn, like ""Flat T wave"" 3) Dynamically play each case in monitoring mode (with beeping sound) 4) Display leads in 12 x 1, 6 x 2, 4 x 3 layout 5) Each case has 12 template views with P / QRS / T waves identified 6) Send cases to your friends, in PDF format ++++++++++++++++++++++++++++++++++++++++++ THE BEST 12-LEAD ECG CASE LIBRARY ON APP STORE ++++++++++++++++++++++++++++++++++++++++++ For students or interns, you can use the cases as learning resources. For teachers, you can use the cases as teaching resources.";"1";"Cardiology";"";"";NA;NA;"";"";NA;"Test";"Cardiology";NA;NA;1
911128301;"TEAS Mastery: Test Version 6";"https://itunes.apple.com/us/app/teas-mastery-test-version-6/id911128301?mt=8";"Ace your ATI* TEAS exam with this best selling app. Review 1,300+ practice questions, quizzes, and tests anytime, anywhereno internet connection required! With ATI TEAS (Test of Essential Academic Skills) Mastery, you can study with practice questions at lunch, between classes or while waiting in line. This app uses proven test-taking and study strategies so that youll feel confident and ready to go when test time arrives.Begin your nursing school journey and download ATI TEAS Mastery!Our Full Version includes: 1,300+ ATI exam-like practice questions with explanations and images 40+ quiz questions organized by category 400+ vocab flashcards Proven test-taking and study strategies to raise your score Immediate feedback to track your overall progress In-depth statistics that display your strengths and weaknessesIf you are about to take the ATI TEAS Exam, you will love this app.Get access to all questions when you subscribe: TEAS Mastery - 1 Month: one auto-renewing payment of $9.99 each month TEAS Mastery - 3 Month: one auto-renewing payment of $23.99 every three months TEAS Mastery - 12 Months: one auto-renewing payment of $59.99 each yearTEAS Mastery offers three auto-renewing subscription options to help you pass your exam.-Payment will be charged to iTunes Account at confirmation of purchase-Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period-Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal-Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase-Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicableThese prices are for United States customers. Pricing in other countries may vary and actual charges may be converted to your local currency depending on the country of residence.We are nursing professionals, not a publishing company. We are here for you and love talking with students at each step of the journey to becoming a nurse. Please contact us if you have any questions, suggestions or comments about our pre-nursing school study guide: nursing@hltcorp.com or call 319-237-7162.*Higher Learning Technologies is an independent test preparation company and is not associated with Assessment Technologies Institute (ATI). All names and trademarks are the property of their respective owners.Privacy Policy - http://builtbyhlt.com/privacyTerms of Conditions - http://builtbyhlt.com/EULA";"1";"Across Specialities";"";"";NA;NA;"";"";NA;"Test";"Nutrition";NA;NA;1
1226676495;"Gtb Forearm Tests";"https://itunes.apple.com/us/app/gtb-forearm-tests/id1226676495?mt=8";"The GTB forearm tests application is an essential reference tool for measurements of forearm torque, grip- and lifting strength.It is intended for researchers and medical professionals, such as surgeons or therapists, who treat upper extremity disorders.The aim of this application is to facilitate and improve objective assessments of wrist- and upper extremity disorders.The GTB forearm tests application provides:+ information about measuring techniques including videos+ presentation of expected normal average values based on gender, age and height+ ability to store measurements from different patients or occasions+ automatic comparisons with reference values+ a switch for instant change between SI and US force units";"1";"Across Specialities";"";"";NA;NA;"";"";NA;"Test";"Across";NA;NA;1
1081035793;"EuGMS";"https://itunes.apple.com/us/app/eugms/id1081035793?mt=8";"The EUGMS App gives you access to the Scientific Program of the Congress, list of Speaker, maps of the exhibition area, list of Sponsors, things to do in Lisbon, and many other information in real time during the Congress.";"0";"";"";"";NA;NA;"";"";NA;"Test";"Across";NA;NA;0
